DT_DAY;TX_PROV_DESCR_NL
15-Apr-18;Provincie Limburg
04-Jul-18;Provincie Limburg
03-Jul-18;Provincie Limburg
02-Jul-18;Provincie Limburg
14-Apr-18;Provincie Limburg
21-Feb-18;Provincie Limburg
13-Apr-18;Provincie Limburg
01-Jul-18;Provincie Limburg
13-Apr-18;Provincie Limburg
11-Apr-18;Provincie Limburg
29-Jun-18;Provincie Limburg
28-Jun-18;Provincie Limburg
11-Apr-18;Provincie Limburg
27-Jun-18;Provincie Limburg
10-Apr-18;Provincie Limburg
26-Jun-18;Provincie Limburg
08-Apr-18;Provincie Limburg
08-Apr-18;Provincie Limburg
24-Jun-18;Provincie Limburg
23-Jun-18;Provincie Limburg
08-Jan-18;Provincie Limburg
14-Jan-18;Provincie Limburg
19-Jun-18;Provincie Limburg
17-Jun-18;Provincie Limburg
02-Apr-18;Provincie Limburg
02-Apr-18;Provincie Limburg
06-Nov-18;Provincie Limburg
11-Jun-18;Provincie Limburg
21-Oct-18;Provincie Limburg
12-Feb-18;Provincie Limburg
22-Mar-18;Provincie Limburg
08-Oct-18;Provincie Limburg
25-May-18;Provincie Limburg
25-May-18;Provincie Limburg
08-Feb-18;Provincie Limburg
21-May-18;Provincie Limburg
07-Feb-18;Provincie Limburg
21-Sep-18;Provincie Limburg
20-Sep-18;Provincie Limburg
17-May-18;Provincie Limburg
14-May-18;Provincie Limburg
13-Mar-18;Provincie Limburg
12-Mar-18;Provincie Limburg
08-Sep-18;Provincie Limburg
06-Sep-18;Provincie Limburg
05-Sep-18;Provincie Limburg
09-Mar-18;Provincie Limburg
06-May-18;Provincie Limburg
26-Aug-18;Provincie Limburg
26-Aug-18;Provincie Limburg
25-Aug-18;Provincie Limburg
22-Aug-18;Provincie Limburg
07-Mar-18;Provincie Limburg
18-Jan-18;Provincie Limburg
02-Feb-18;Provincie Limburg
03-May-18;Provincie Limburg
16-Aug-18;Provincie Limburg
14-Aug-18;Provincie Limburg
13-Aug-18;Provincie Limburg
04-Aug-18;Provincie Limburg
03-Aug-18;Provincie Limburg
26-Apr-18;Provincie Limburg
31-Jul-18;Provincie Limburg
21-Apr-18;Provincie Limburg
19-Jul-18;Provincie Limburg
19-Jul-18;Provincie Limburg
18-Jul-18;Provincie Limburg
29-Jan-18;Provincie Limburg
19-Apr-18;Provincie Limburg
08-Jul-18;Provincie Limburg
07-Jul-18;Provincie Limburg
05-Jul-18;Provincie Limburg
21-Feb-18;Provincie Limburg
20-Feb-18;Provincie Limburg
28-Jun-18;Provincie Limburg
25-Jan-18;Provincie Limburg
20-Jun-18;Provincie Limburg
08-Jan-18;Provincie Limburg
30-Dec-18;Provincie Limburg
09-Dec-18;Provincie Limburg
22-Nov-18;Provincie Limburg
06-Dec-18;Provincie Limburg
24-Dec-18;Provincie Limburg
29-Nov-18;Provincie Limburg
26-Nov-18;Provincie Limburg
08-Nov-18;Provincie Limburg
24-Nov-18;Provincie Limburg
22-Nov-18;Provincie Limburg
04-Dec-18;Provincie Limburg
03-Dec-18;Provincie Limburg
29-Dec-18;Provincie Limburg
28-Dec-18;Provincie Limburg
30-Nov-18;Provincie Limburg
24-Dec-18;Provincie Limburg
27-Nov-18;Provincie Limburg
16-Nov-18;Provincie Limburg
12-Nov-18;Provincie Limburg
09-Nov-18;Provincie Limburg
13-Dec-18;Provincie Limburg
29-Mar-18;Provincie Limburg
02-Nov-18;Provincie Limburg
06-Jun-18;Provincie Limburg
24-Oct-18;Provincie Limburg
27-Mar-18;Provincie Limburg
12-Feb-18;Provincie Limburg
04-Jun-18;Provincie Limburg
21-Oct-18;Provincie Limburg
18-Oct-18;Provincie Limburg
17-Oct-18;Provincie Limburg
31-May-18;Provincie Limburg
10-Feb-18;Provincie Limburg
22-Mar-18;Provincie Limburg
07-Jan-18;Provincie Limburg
11-Oct-18;Provincie Limburg
10-Oct-18;Provincie Limburg
10-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
08-Feb-18;Provincie Limburg
03-Oct-18;Provincie Limburg
03-Oct-18;Provincie Limburg
02-Oct-18;Provincie Limburg
01-Oct-18;Provincie Limburg
23-May-18;Provincie Limburg
29-Sep-18;Provincie Limburg
08-Feb-18;Provincie Limburg
28-Sep-18;Provincie Limburg
20-Sep-18;Provincie Limburg
17-May-18;Provincie Limburg
17-May-18;Provincie Limburg
19-Sep-18;Provincie Limburg
14-Mar-18;Provincie Limburg
14-Mar-18;Provincie Limburg
14-Mar-18;Provincie Limburg
13-Mar-18;Provincie Limburg
15-Sep-18;Provincie Limburg
12-Sep-18;Provincie Limburg
11-Sep-18;Provincie Limburg
10-Mar-18;Provincie Limburg
09-May-18;Provincie Limburg
01-Sep-18;Provincie Limburg
07-Mar-18;Provincie Limburg
17-Aug-18;Provincie Limburg
05-Mar-18;Provincie Limburg
14-Aug-18;Provincie Limburg
10-Jan-18;Provincie Limburg
10-Aug-18;Provincie Limburg
03-Mar-18;Provincie Limburg
31-Jul-18;Provincie Limburg
22-Jul-18;Provincie Limburg
30-Jan-18;Provincie Limburg
18-Jul-18;Provincie Limburg
15-Jul-18;Provincie Limburg
29-Jan-18;Provincie Limburg
19-Apr-18;Provincie Limburg
18-Apr-18;Provincie Limburg
10-Jul-18;Provincie Limburg
23-Feb-18;Provincie Limburg
15-Jan-18;Provincie Limburg
05-Jul-18;Provincie Limburg
03-Jul-18;Provincie Limburg
30-Jun-18;Provincie Limburg
29-Jun-18;Provincie Limburg
11-Apr-18;Provincie Limburg
08-Apr-18;Provincie Limburg
24-Jun-18;Provincie Limburg
05-Apr-18;Provincie Limburg
17-Jun-18;Provincie Limburg
24-Jan-18;Provincie Limburg
26-Oct-18;Provincie Limburg
05-Jun-18;Provincie Limburg
05-Jun-18;Provincie Limburg
22-Jan-18;Provincie Limburg
31-May-18;Provincie Limburg
31-May-18;Provincie Limburg
03-Oct-18;Provincie Limburg
28-Sep-18;Provincie Limburg
19-Sep-18;Provincie Limburg
10-May-18;Provincie Limburg
06-Mar-18;Provincie Limburg
01-Aug-18;Provincie Limburg
30-Jul-18;Provincie Limburg
23-Apr-18;Provincie Limburg
18-Jul-18;Provincie Limburg
25-Jan-18;Provincie Limburg
14-Nov-18;Provincie Limburg
09-Dec-18;Provincie Limburg
05-Dec-18;Provincie Limburg
22-Dec-18;Provincie Limburg
17-Dec-18;Provincie Limburg
05-Nov-18;Provincie Limburg
23-Oct-18;Provincie Limburg
21-Oct-18;Provincie Limburg
03-Jun-18;Provincie Limburg
14-Oct-18;Provincie Limburg
12-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
24-Sep-18;Provincie Limburg
19-May-18;Provincie Limburg
19-May-18;Provincie Limburg
14-Mar-18;Provincie Limburg
18-Sep-18;Provincie Limburg
11-May-18;Provincie Limburg
02-Sep-18;Provincie Limburg
02-Sep-18;Provincie Limburg
31-Aug-18;Provincie Limburg
26-Aug-18;Provincie Limburg
06-May-18;Provincie Limburg
03-May-18;Provincie Limburg
01-Feb-18;Provincie Limburg
10-Jan-18;Provincie Limburg
10-Aug-18;Provincie Limburg
07-Aug-18;Provincie Limburg
06-Aug-18;Provincie Limburg
27-Apr-18;Provincie Limburg
26-Jul-18;Provincie Limburg
22-Jul-18;Provincie Limburg
12-Jul-18;Provincie Limburg
17-Apr-18;Provincie Limburg
16-Apr-18;Provincie Limburg
29-Jun-18;Provincie Limburg
07-Apr-18;Provincie Limburg
20-Jun-18;Provincie Limburg
16-Feb-18;Provincie Limburg
03-Apr-18;Provincie Limburg
24-Jan-18;Provincie Limburg
03-Nov-18;Provincie Limburg
02-Nov-18;Provincie Limburg
29-Mar-18;Provincie Limburg
31-Oct-18;Provincie Limburg
07-Jun-18;Provincie Limburg
06-Jun-18;Provincie Limburg
12-Feb-18;Provincie Limburg
21-Oct-18;Provincie Limburg
12-Oct-18;Provincie Limburg
11-Oct-18;Provincie Limburg
11-Oct-18;Provincie Limburg
29-May-18;Provincie Limburg
07-Oct-18;Provincie Limburg
25-May-18;Provincie Limburg
03-Oct-18;Provincie Limburg
02-Oct-18;Provincie Limburg
02-Oct-18;Provincie Limburg
23-May-18;Provincie Limburg
21-Jan-18;Provincie Limburg
28-Sep-18;Provincie Limburg
27-Sep-18;Provincie Limburg
26-Sep-18;Provincie Limburg
24-Sep-18;Provincie Limburg
18-May-18;Provincie Limburg
18-May-18;Provincie Limburg
06-Jan-18;Provincie Limburg
18-Sep-18;Provincie Limburg
15-Sep-18;Provincie Limburg
15-Sep-18;Provincie Limburg
14-May-18;Provincie Limburg
12-May-18;Provincie Limburg
19-Jan-18;Provincie Limburg
11-May-18;Provincie Limburg
06-Sep-18;Provincie Limburg
04-Feb-18;Provincie Limburg
02-Sep-18;Provincie Limburg
06-Nov-18;Provincie Limburg
31-Aug-18;Provincie Limburg
10-Jan-18;Provincie Limburg
26-Aug-18;Provincie Limburg
08-Mar-18;Provincie Limburg
06-May-18;Provincie Limburg
02-Feb-18;Provincie Limburg
24-Aug-18;Provincie Limburg
21-Aug-18;Provincie Limburg
03-May-18;Provincie Limburg
16-Aug-18;Provincie Limburg
30-Apr-18;Provincie Limburg
07-Aug-18;Provincie Limburg
03-Mar-18;Provincie Limburg
02-Mar-18;Provincie Limburg
31-Jan-18;Provincie Limburg
31-Jan-18;Provincie Limburg
29-Jul-18;Provincie Limburg
27-Jul-18;Provincie Limburg
22-Jul-18;Provincie Limburg
19-Jul-18;Provincie Limburg
20-Apr-18;Provincie Limburg
10-Jul-18;Provincie Limburg
06-Jul-18;Provincie Limburg
27-Jan-18;Provincie Limburg
29-Jun-18;Provincie Limburg
29-Jun-18;Provincie Limburg
07-Apr-18;Provincie Limburg
25-Jan-18;Provincie Limburg
11-Dec-18;Provincie Limburg
15-Nov-18;Provincie Limburg
06-Dec-18;Provincie Limburg
02-Dec-18;Provincie Limburg
30-Nov-18;Provincie Limburg
29-Nov-18;Provincie Limburg
29-Nov-18;Provincie Limburg
09-Nov-18;Provincie Limburg
14-Dec-18;Provincie Limburg
14-Dec-18;Provincie Limburg
13-Dec-18;Provincie Limburg
13-Dec-18;Provincie Limburg
12-Dec-18;Provincie Limburg
02-Dec-18;Provincie Limburg
10-Nov-18;Provincie Limburg
21-Dec-18;Provincie Limburg
08-Jun-18;Provincie Limburg
13-Jan-18;Provincie Limburg
17-Oct-18;Provincie Limburg
17-Oct-18;Provincie Limburg
13-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
26-May-18;Provincie Limburg
27-Sep-18;Provincie Limburg
20-May-18;Provincie Limburg
06-Feb-18;Provincie Limburg
16-Sep-18;Provincie Limburg
14-Sep-18;Provincie Limburg
05-Feb-18;Provincie Limburg
12-May-18;Provincie Limburg
09-Sep-18;Provincie Limburg
10-May-18;Provincie Limburg
23-Aug-18;Provincie Limburg
07-Mar-18;Provincie Limburg
16-Aug-18;Provincie Limburg
02-May-18;Provincie Limburg
25-Apr-18;Provincie Limburg
29-Jul-18;Provincie Limburg
21-Jul-18;Provincie Limburg
12-Jul-18;Provincie Limburg
18-Apr-18;Provincie Limburg
08-Jul-18;Provincie Limburg
15-Jan-18;Provincie Limburg
26-Jan-18;Provincie Limburg
06-Apr-18;Provincie Limburg
19-Jun-18;Provincie Limburg
13-Jun-18;Provincie Limburg
02-Nov-18;Provincie Limburg
31-Oct-18;Provincie Limburg
27-Oct-18;Provincie Limburg
22-Oct-18;Provincie Limburg
12-Feb-18;Provincie Limburg
25-Mar-18;Provincie Limburg
17-Oct-18;Provincie Limburg
01-Jun-18;Provincie Limburg
31-May-18;Provincie Limburg
23-Mar-18;Provincie Limburg
10-Feb-18;Provincie Limburg
14-Oct-18;Provincie Limburg
12-Oct-18;Provincie Limburg
12-Oct-18;Provincie Limburg
11-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
08-Oct-18;Provincie Limburg
12-Jan-18;Provincie Limburg
26-May-18;Provincie Limburg
01-Oct-18;Provincie Limburg
23-May-18;Provincie Limburg
26-Sep-18;Provincie Limburg
26-Sep-18;Provincie Limburg
25-Sep-18;Provincie Limburg
25-Sep-18;Provincie Limburg
24-Sep-18;Provincie Limburg
24-Sep-18;Provincie Limburg
23-Sep-18;Provincie Limburg
18-May-18;Provincie Limburg
15-Mar-18;Provincie Limburg
14-Mar-18;Provincie Limburg
14-Mar-18;Provincie Limburg
18-Sep-18;Provincie Limburg
16-May-18;Provincie Limburg
14-Sep-18;Provincie Limburg
12-Sep-18;Provincie Limburg
11-Sep-18;Provincie Limburg
12-Mar-18;Provincie Limburg
12-Mar-18;Provincie Limburg
08-May-18;Provincie Limburg
30-Aug-18;Provincie Limburg
07-May-18;Provincie Limburg
24-Aug-18;Provincie Limburg
02-Feb-18;Provincie Limburg
22-Aug-18;Provincie Limburg
10-Jan-18;Provincie Limburg
02-Feb-18;Provincie Limburg
04-May-18;Provincie Limburg
18-Aug-18;Provincie Limburg
04-May-18;Provincie Limburg
10-Aug-18;Provincie Limburg
07-Aug-18;Provincie Limburg
17-Jan-18;Provincie Limburg
31-Jan-18;Provincie Limburg
03-Aug-18;Provincie Limburg
03-Aug-18;Provincie Limburg
02-Aug-18;Provincie Limburg
02-Aug-18;Provincie Limburg
01-Aug-18;Provincie Limburg
27-Jul-18;Provincie Limburg
27-Jul-18;Provincie Limburg
30-Jan-18;Provincie Limburg
15-Jul-18;Provincie Limburg
13-Jul-18;Provincie Limburg
13-Jul-18;Provincie Limburg
05-Jul-18;Provincie Limburg
14-Apr-18;Provincie Limburg
13-Apr-18;Provincie Limburg
27-Jan-18;Provincie Limburg
29-Jun-18;Provincie Limburg
29-Jun-18;Provincie Limburg
26-Jan-18;Provincie Limburg
19-Feb-18;Provincie Limburg
25-Jun-18;Provincie Limburg
18-Feb-18;Provincie Limburg
23-Jun-18;Provincie Limburg
01-Jan-18;Provincie Limburg
25-Jan-18;Provincie Limburg
21-Jun-18;Provincie Limburg
16-Jun-18;Provincie Limburg
13-Jun-18;Provincie Limburg
10-Dec-18;Provincie Limburg
26-Dec-18;Provincie Limburg
15-Nov-18;Provincie Limburg
07-Dec-18;Provincie Limburg
08-Nov-18;Provincie Limburg
08-Nov-18;Provincie Limburg
04-Dec-18;Provincie Limburg
13-Nov-18;Provincie Limburg
13-Nov-18;Provincie Limburg
30-Nov-18;Provincie Limburg
18-Nov-18;Provincie Limburg
21-Dec-18;Provincie Limburg
09-Nov-18;Provincie Limburg
17-Dec-18;Provincie Limburg
16-Nov-18;Provincie Limburg
17-Dec-18;Provincie Limburg
16-Dec-18;Provincie Limburg
16-Nov-18;Provincie Limburg
14-Dec-18;Provincie Limburg
13-Dec-18;Provincie Limburg
10-Dec-18;Provincie Limburg
19-Nov-18;Provincie Limburg
27-Dec-18;Provincie Limburg
08-Nov-18;Provincie Limburg
16-Nov-18;Provincie Limburg
12-Jun-18;Provincie Limburg
30-Mar-18;Provincie Limburg
03-Nov-18;Provincie Limburg
27-Oct-18;Provincie Limburg
01-Jun-18;Provincie Limburg
01-Jun-18;Provincie Limburg
16-Oct-18;Provincie Limburg
31-May-18;Provincie Limburg
22-Mar-18;Provincie Limburg
10-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
27-May-18;Provincie Limburg
05-Oct-18;Provincie Limburg
25-May-18;Provincie Limburg
08-Feb-18;Provincie Limburg
09-Sep-18;Provincie Limburg
05-Sep-18;Provincie Limburg
03-Sep-18;Provincie Limburg
09-Mar-18;Provincie Limburg
27-Aug-18;Provincie Limburg
10-Jan-18;Provincie Limburg
22-Aug-18;Provincie Limburg
04-May-18;Provincie Limburg
21-Aug-18;Provincie Limburg
04-May-18;Provincie Limburg
16-Aug-18;Provincie Limburg
03-May-18;Provincie Limburg
01-May-18;Provincie Limburg
04-Mar-18;Provincie Limburg
30-Apr-18;Provincie Limburg
08-Aug-18;Provincie Limburg
25-Apr-18;Provincie Limburg
23-Apr-18;Provincie Limburg
22-Jul-18;Provincie Limburg
20-Apr-18;Provincie Limburg
20-Apr-18;Provincie Limburg
16-Jul-18;Provincie Limburg
15-Jul-18;Provincie Limburg
13-Jul-18;Provincie Limburg
07-Jul-18;Provincie Limburg
15-Jan-18;Provincie Limburg
27-Jun-18;Provincie Limburg
10-Apr-18;Provincie Limburg
26-Jun-18;Provincie Limburg
26-Jun-18;Provincie Limburg
09-Apr-18;Provincie Limburg
08-Apr-18;Provincie Limburg
19-Jun-18;Provincie Limburg
19-Jun-18;Provincie Limburg
12-Jun-18;Provincie Limburg
01-Nov-18;Provincie Limburg
26-Oct-18;Provincie Limburg
23-Oct-18;Provincie Limburg
23-Oct-18;Provincie Limburg
02-Jun-18;Provincie Limburg
22-Jan-18;Provincie Limburg
11-Feb-18;Provincie Limburg
12-Oct-18;Provincie Limburg
25-May-18;Provincie Limburg
19-Mar-18;Provincie Limburg
19-Mar-18;Provincie Limburg
29-Sep-18;Provincie Limburg
22-May-18;Provincie Limburg
27-Sep-18;Provincie Limburg
20-Jan-18;Provincie Limburg
23-Sep-18;Provincie Limburg
22-Sep-18;Provincie Limburg
20-Sep-18;Provincie Limburg
17-Sep-18;Provincie Limburg
17-Sep-18;Provincie Limburg
15-May-18;Provincie Limburg
05-Sep-18;Provincie Limburg
31-Aug-18;Provincie Limburg
06-May-18;Provincie Limburg
24-Aug-18;Provincie Limburg
05-May-18;Provincie Limburg
04-May-18;Provincie Limburg
06-Mar-18;Provincie Limburg
27-Jul-18;Provincie Limburg
23-Jul-18;Provincie Limburg
20-Jul-18;Provincie Limburg
16-Jul-18;Provincie Limburg
14-Jul-18;Provincie Limburg
01-Jan-18;Provincie Limburg
14-Jul-18;Provincie Limburg
11-Jul-18;Provincie Limburg
22-Feb-18;Provincie Limburg
13-Apr-18;Provincie Limburg
12-Apr-18;Provincie Limburg
05-Apr-18;Provincie Limburg
25-Jan-18;Provincie Limburg
25-Jan-18;Provincie Limburg
16-Jun-18;Provincie Limburg
15-Nov-18;Provincie Limburg
03-Dec-18;Provincie Limburg
31-Dec-18;Provincie Limburg
27-Nov-18;Provincie Limburg
10-Dec-18;Provincie Limburg
06-Dec-18;Provincie Limburg
29-Dec-18;Provincie Limburg
26-Dec-18;Provincie Limburg
18-Dec-18;Provincie Limburg
07-Nov-18;Provincie Limburg
02-Nov-18;Provincie Limburg
29-Mar-18;Provincie Limburg
28-Mar-18;Provincie Limburg
13-Feb-18;Provincie Limburg
24-Oct-18;Provincie Limburg
24-Oct-18;Provincie Limburg
20-Oct-18;Provincie Limburg
03-Jun-18;Provincie Limburg
12-Jan-18;Provincie Limburg
11-Oct-18;Provincie Limburg
09-Oct-18;Provincie Limburg
21-Mar-18;Provincie Limburg
08-Oct-18;Provincie Limburg
27-May-18;Provincie Limburg
06-Oct-18;Provincie Limburg
20-Mar-18;Provincie Limburg
19-Mar-18;Provincie Limburg
17-Mar-18;Provincie Limburg
27-Sep-18;Provincie Limburg
19-Sep-18;Provincie Limburg
17-Sep-18;Provincie Limburg
13-Mar-18;Provincie Limburg
12-Sep-18;Provincie Limburg
10-Sep-18;Provincie Limburg
09-Sep-18;Provincie Limburg
06-Sep-18;Provincie Limburg
05-Sep-18;Provincie Limburg
05-Sep-18;Provincie Limburg
29-Aug-18;Provincie Limburg
10-Jan-18;Provincie Limburg
02-Feb-18;Provincie Limburg
10-Jan-18;Provincie Limburg
14-Aug-18;Provincie Limburg
01-Feb-18;Provincie Limburg
17-Jan-18;Provincie Limburg
17-Jan-18;Provincie Limburg
01-Mar-18;Provincie Limburg
23-Apr-18;Provincie Limburg
19-Apr-18;Provincie Limburg
29-Jan-18;Provincie Limburg
09-Jan-18;Provincie Limburg
07-Jul-18;Provincie Limburg
12-Apr-18;Provincie Limburg
26-Jun-18;Provincie Limburg
04-Jan-18;Provincie Limburg
21-Jun-18;Provincie Limburg
20-Jun-18;Provincie Limburg
15-Jun-18;Provincie Limburg
15-Feb-18;Provincie Limburg
13-Jun-18;Provincie Limburg
13-Jun-18;Provincie Limburg
15-Feb-18;Provincie Limburg
11-Jun-18;Provincie Limburg
29-Mar-18;Provincie Limburg
29-Mar-18;Provincie Limburg
06-Jun-18;Provincie Limburg
03-Jun-18;Provincie Limburg
14-Oct-18;Provincie Limburg
30-May-18;Provincie Limburg
23-Mar-18;Provincie Limburg
12-Oct-18;Provincie Limburg
28-May-18;Provincie Limburg
08-Oct-18;Provincie Limburg
22-Jan-18;Provincie Limburg
20-Mar-18;Provincie Limburg
03-Jan-18;Provincie Limburg
17-May-18;Provincie Limburg
14-May-18;Provincie Limburg
13-Mar-18;Provincie Limburg
09-May-18;Provincie Limburg
02-Sep-18;Provincie Limburg
08-May-18;Provincie Limburg
31-Aug-18;Provincie Limburg
29-Aug-18;Provincie Limburg
28-Aug-18;Provincie Limburg
03-May-18;Provincie Limburg
05-Mar-18;Provincie Limburg
17-Aug-18;Provincie Limburg
03-May-18;Provincie Limburg
13-Aug-18;Provincie Limburg
01-Feb-18;Provincie Limburg
29-Apr-18;Provincie Limburg
05-Aug-18;Provincie Limburg
03-Aug-18;Provincie Limburg
02-Mar-18;Provincie Limburg
02-Mar-18;Provincie Limburg
01-Aug-18;Provincie Limburg
28-Jul-18;Provincie Limburg
17-Jul-18;Provincie Limburg
16-Jan-18;Provincie Limburg
05-Jan-18;Provincie Limburg
14-Jul-18;Provincie Limburg
16-Jan-18;Provincie Limburg
17-Apr-18;Provincie Limburg
07-Jul-18;Provincie Limburg
14-Apr-18;Provincie Limburg
11-Apr-18;Provincie Limburg
24-Jun-18;Provincie Limburg
26-Jan-18;Provincie Limburg
22-Jun-18;Provincie Limburg
16-Jun-18;Provincie Limburg
15-Nov-18;Provincie Limburg
23-Nov-18;Provincie Limburg
14-Nov-18;Provincie Limburg
29-Nov-18;Provincie Limburg
20-Dec-18;Provincie Limburg
16-Nov-18;Provincie Limburg
26-Nov-18;Provincie Limburg
13-Dec-18;Provincie Limburg
15-Nov-18;Provincie Limburg
07-Dec-18;Provincie Limburg
14-Nov-18;Provincie Limburg
01-Dec-18;Provincie Limburg
09-Nov-18;Provincie Limburg
19-Dec-18;Provincie Limburg
27-Nov-18;Provincie Limburg
26-Nov-18;Provincie Limburg
14-Feb-18;Provincie Limburg
23-Jan-18;Provincie Limburg
07-Jun-18;Provincie Limburg
26-Oct-18;Provincie Limburg
20-Oct-18;Provincie Limburg
16-Oct-18;Provincie Limburg
22-Mar-18;Provincie Limburg
28-May-18;Provincie Limburg
25-May-18;Provincie Limburg
02-Oct-18;Provincie Limburg
29-Sep-18;Provincie Limburg
18-Mar-18;Provincie Limburg
16-Mar-18;Provincie Limburg
24-Sep-18;Provincie Limburg
24-Sep-18;Provincie Limburg
22-Sep-18;Provincie Limburg
16-Sep-18;Provincie Limburg
14-May-18;Provincie Limburg
05-Feb-18;Provincie Limburg
12-Sep-18;Provincie Limburg
12-May-18;Provincie Limburg
10-Sep-18;Provincie Limburg
28-Aug-18;Provincie Limburg
04-May-18;Provincie Limburg
14-Aug-18;Provincie Limburg
11-Aug-18;Provincie Limburg
06-Aug-18;Provincie Limburg
20-Apr-18;Provincie Limburg
25-Feb-18;Provincie Limburg
17-Apr-18;Provincie Limburg
23-Feb-18;Provincie Limburg
06-Jul-18;Provincie Limburg
30-Mar-18;Provincie Limburg
20-Feb-18;Provincie Limburg
20-Feb-18;Provincie Limburg
27-Jun-18;Provincie Limburg
08-Jan-18;Provincie Limburg
12-Jun-18;Provincie Limburg
10-Jun-18;Provincie Limburg
08-Jun-18;Provincie Limburg
31-Oct-18;Provincie Limburg
26-Oct-18;Provincie Limburg
13-Feb-18;Provincie Limburg
26-Mar-18;Provincie Limburg
21-Oct-18;Provincie Limburg
21-Oct-18;Provincie Limburg
17-Oct-18;Provincie Limburg
22-Jan-18;Provincie Limburg
14-Oct-18;Provincie Limburg
11-Oct-18;Provincie Limburg
10-Oct-18;Provincie Limburg
07-Oct-18;Provincie Limburg
20-Mar-18;Provincie Limburg
09-Feb-18;Provincie Limburg
04-Oct-18;Provincie Limburg
24-May-18;Provincie Limburg
06-Jan-18;Provincie Limburg
26-Sep-18;Provincie Limburg
20-May-18;Provincie Limburg
22-Sep-18;Provincie Limburg
19-Sep-18;Provincie Limburg
18-Sep-18;Provincie Limburg
14-Sep-18;Provincie Limburg
12-Sep-18;Provincie Limburg
10-Sep-18;Provincie Limburg
11-Mar-18;Provincie Limburg
11-Mar-18;Provincie Limburg
02-Sep-18;Provincie Limburg
26-Aug-18;Provincie Limburg
06-Mar-18;Provincie Limburg
18-Aug-18;Provincie Limburg
16-Aug-18;Provincie Limburg
03-May-18;Provincie Limburg
05-Mar-18;Provincie Limburg
01-Feb-18;Provincie Limburg
07-Aug-18;Provincie Limburg
28-Apr-18;Provincie Limburg
03-Mar-18;Provincie Limburg
03-Aug-18;Provincie Limburg
26-Apr-18;Provincie Limburg
01-Mar-18;Provincie Limburg
30-Jul-18;Provincie Limburg
24-Apr-18;Provincie Limburg
20-Jul-18;Provincie Limburg
20-Apr-18;Provincie Limburg
15-Jul-18;Provincie Limburg
12-Jul-18;Provincie Limburg
10-Jul-18;Provincie Limburg
23-Feb-18;Provincie Limburg
16-Apr-18;Provincie Limburg
14-Apr-18;Provincie Limburg
01-Jul-18;Provincie Limburg
29-Jun-18;Provincie Limburg
26-Jan-18;Provincie Limburg
09-Apr-18;Provincie Limburg
18-Feb-18;Provincie Limburg
20-Jun-18;Provincie Limburg
18-Jun-18;Provincie Limburg
18-Jun-18;Provincie Limburg
16-Jun-18;Provincie Limburg
15-Jun-18;Provincie Limburg
24-Jan-18;Provincie Limburg
31-Mar-18;Provincie Limburg
14-Jun-18;Provincie Limburg
13-Jun-18;Provincie Limburg
24-Nov-18;Provincie Limburg
22-Nov-18;Provincie Limburg
06-Dec-18;Provincie Limburg
22-Nov-18;Provincie Limburg
14-Nov-18;Provincie Limburg
05-Dec-18;Provincie Limburg
05-Dec-18;Provincie Limburg
17-Nov-18;Provincie Limburg
19-Dec-18;Provincie Limburg
27-Nov-18;Provincie Limburg
26-Nov-18;Provincie Limburg
26-Nov-18;Provincie Limburg
08-Nov-18;Provincie Limburg
25-Nov-18;Provincie Limburg
12-Dec-18;Provincie Limburg
09-Nov-18;Provincie Limburg
05-Dec-18;Provincie Limburg
01-Dec-18;Provincie Limburg
26-Nov-18;Provincie Limburg
02-Nov-18;Provincie Limburg
13-Jan-18;Provincie Limburg
04-Jun-18;Provincie Limburg
02-Jun-18;Provincie Limburg
30-May-18;Provincie Limburg
30-May-18;Provincie Limburg
08-Oct-18;Provincie Limburg
03-Oct-18;Provincie Limburg
01-Oct-18;Provincie Limburg
08-Feb-18;Provincie Limburg
29-Oct-18;Provincie Limburg
06-Jan-18;Provincie Limburg
24-Sep-18;Provincie Limburg
14-Mar-18;Provincie Limburg
18-Sep-18;Provincie Limburg
16-Sep-18;Provincie Limburg
15-Sep-18;Provincie Limburg
13-May-18;Provincie Limburg
19-Jan-18;Provincie Limburg
11-Jan-18;Provincie Limburg
05-Sep-18;Provincie Limburg
07-May-18;Provincie Limburg
17-Aug-18;Provincie Limburg
30-Apr-18;Provincie Limburg
29-Apr-18;Provincie Limburg
28-Apr-18;Provincie Limburg
02-Aug-18;Provincie Limburg
29-Jul-18;Provincie Limburg
29-Jul-18;Provincie Limburg
22-Apr-18;Provincie Limburg
14-Oct-18;Provincie Limburg
20-Jun-18;Provincie Limburg
14-Jan-18;Provincie Limburg
28-Oct-18;Provincie Limburg
07-Jun-18;Provincie Limburg
12-Feb-18;Provincie Limburg
01-Jun-18;Provincie Limburg
08-Oct-18;Provincie Limburg
15-Sep-18;Provincie Limburg
10-Sep-18;Provincie Limburg
11-May-18;Provincie Limburg
05-Sep-18;Provincie Limburg
24-Apr-18;Provincie Limburg
21-Apr-18;Provincie Limburg
