DT_DAY;TX_PROV_DESCR_NL
28-Aug-16;Provincie Luik
10-Oct-16;Provincie Luik
27-Aug-16;Provincie Luik
06-Oct-16;Provincie Luik
05-Oct-16;Provincie Luik
04-Oct-16;Provincie Luik
02-Oct-16;Provincie Luik
31-Dec-16;Provincie Luik
31-Dec-16;Provincie Luik
01-Oct-16;Provincie Luik
24-Dec-16;Provincie Luik
30-Jul-16;Provincie Luik
21-Dec-16;Provincie Luik
28-Sep-16;Provincie Luik
28-Sep-16;Provincie Luik
26-Sep-16;Provincie Luik
20-Aug-16;Provincie Luik
26-Sep-16;Provincie Luik
20-Aug-16;Provincie Luik
13-Dec-16;Provincie Luik
10-Dec-16;Provincie Luik
10-Dec-16;Provincie Luik
10-Dec-16;Provincie Luik
06-Dec-16;Provincie Luik
05-Dec-16;Provincie Luik
05-Dec-16;Provincie Luik
17-Aug-16;Provincie Luik
21-Sep-16;Provincie Luik
03-Dec-16;Provincie Luik
03-Dec-16;Provincie Luik
02-Dec-16;Provincie Luik
20-Sep-16;Provincie Luik
29-Nov-16;Provincie Luik
28-Nov-16;Provincie Luik
26-Nov-16;Provincie Luik
14-Aug-16;Provincie Luik
18-Oct-16;Provincie Luik
18-Oct-16;Provincie Luik
16-Oct-16;Provincie Luik
06-Oct-16;Provincie Luik
20-Sep-16;Provincie Luik
30-Apr-16;Provincie Luik
26-Apr-16;Provincie Luik
20-Apr-16;Provincie Luik
11-Apr-16;Provincie Luik
06-Apr-16;Provincie Luik
04-Apr-16;Provincie Luik
05-Feb-16;Provincie Luik
04-Jul-16;Provincie Luik
25-Jun-16;Provincie Luik
21-Jun-16;Provincie Luik
06-Jun-16;Provincie Luik
03-Jun-16;Provincie Luik
03-Jun-16;Provincie Luik
01-Jun-16;Provincie Luik
20-May-16;Provincie Luik
18-May-16;Provincie Luik
04-May-16;Provincie Luik
18-Mar-16;Provincie Luik
16-Mar-16;Provincie Luik
09-Mar-16;Provincie Luik
07-Mar-16;Provincie Luik
10-Aug-16;Provincie Luik
03-Sep-16;Provincie Luik
23-Oct-16;Provincie Luik
03-Sep-16;Provincie Luik
19-Nov-16;Provincie Luik
31-Aug-16;Provincie Luik
18-Dec-16;Provincie Luik
20-Aug-16;Provincie Luik
23-Sep-16;Provincie Luik
06-Dec-16;Provincie Luik
21-Sep-16;Provincie Luik
19-Sep-16;Provincie Luik
16-Aug-16;Provincie Luik
17-Nov-16;Provincie Luik
12-Aug-16;Provincie Luik
12-Sep-16;Provincie Luik
06-Sep-16;Provincie Luik
28-Oct-16;Provincie Luik
25-Oct-16;Provincie Luik
24-Oct-16;Provincie Luik
16-Oct-16;Provincie Luik
30-Aug-16;Provincie Luik
24-Aug-16;Provincie Luik
28-Sep-16;Provincie Luik
25-Sep-16;Provincie Luik
08-Jul-16;Provincie Luik
04-Dec-16;Provincie Luik
01-Dec-16;Provincie Luik
18-Jun-16;Provincie Luik
13-May-16;Provincie Luik
17-Apr-16;Provincie Luik
11-Apr-16;Provincie Luik
30-Apr-16;Provincie Luik
17-Jun-16;Provincie Luik
16-Feb-16;Provincie Luik
14-Sep-16;Provincie Luik
11-Aug-16;Provincie Luik
11-Sep-16;Provincie Luik
23-Jul-16;Provincie Luik
05-Jul-16;Provincie Luik
06-Dec-16;Provincie Luik
17-Aug-16;Provincie Luik
02-Jun-16;Provincie Luik
14-Apr-16;Provincie Luik
14-Feb-16;Provincie Luik
06-Jan-16;Provincie Luik
23-Jul-16;Provincie Luik
17-Oct-16;Provincie Luik
27-Jul-16;Provincie Luik
09-Nov-16;Provincie Luik
08-Sep-16;Provincie Luik
18-Oct-16;Provincie Luik
08-Oct-16;Provincie Luik
06-Feb-16;Provincie Luik
16-Oct-16;Provincie Luik
07-Dec-16;Provincie Luik
19-Sep-16;Provincie Luik
10-Oct-16;Provincie Luik
24-Dec-16;Provincie Luik
29-Nov-16;Provincie Luik
22-Jun-16;Provincie Luik
25-Jan-16;Provincie Luik
27-Apr-16;Provincie Luik
17-Feb-16;Provincie Luik
04-Jul-16;Provincie Luik
25-Jun-16;Provincie Luik
29-Jan-16;Provincie Luik
23-Jan-16;Provincie Luik
08-Jun-16;Provincie Luik
01-Feb-16;Provincie Luik
10-Jan-16;Provincie Luik
21-May-16;Provincie Luik
21-May-16;Provincie Luik
18-May-16;Provincie Luik
12-May-16;Provincie Luik
05-May-16;Provincie Luik
05-May-16;Provincie Luik
02-May-16;Provincie Luik
01-May-16;Provincie Luik
16-Apr-16;Provincie Luik
07-Apr-16;Provincie Luik
06-Apr-16;Provincie Luik
26-Mar-16;Provincie Luik
26-Mar-16;Provincie Luik
25-Mar-16;Provincie Luik
10-Mar-16;Provincie Luik
04-Mar-16;Provincie Luik
24-Feb-16;Provincie Luik
13-Feb-16;Provincie Luik
25-Nov-16;Provincie Luik
24-Nov-16;Provincie Luik
20-Nov-16;Provincie Luik
17-Nov-16;Provincie Luik
17-Nov-16;Provincie Luik
13-Sep-16;Provincie Luik
14-Jul-16;Provincie Luik
13-Nov-16;Provincie Luik
12-Nov-16;Provincie Luik
11-Nov-16;Provincie Luik
11-Nov-16;Provincie Luik
07-Nov-16;Provincie Luik
13-Jul-16;Provincie Luik
04-Nov-16;Provincie Luik
07-Sep-16;Provincie Luik
23-Oct-16;Provincie Luik
30-Aug-16;Provincie Luik
28-Aug-16;Provincie Luik
10-Oct-16;Provincie Luik
09-Oct-16;Provincie Luik
18-Jul-16;Provincie Luik
03-Oct-16;Provincie Luik
31-Dec-16;Provincie Luik
01-Oct-16;Provincie Luik
20-Dec-16;Provincie Luik
27-Sep-16;Provincie Luik
22-Aug-16;Provincie Luik
16-Jul-16;Provincie Luik
23-Sep-16;Provincie Luik
03-Dec-16;Provincie Luik
03-Dec-16;Provincie Luik
16-Aug-16;Provincie Luik
29-Nov-16;Provincie Luik
23-Nov-16;Provincie Luik
31-Aug-16;Provincie Luik
27-Dec-16;Provincie Luik
26-Sep-16;Provincie Luik
13-Dec-16;Provincie Luik
27-Jul-16;Provincie Luik
09-Jan-16;Provincie Luik
21-May-16;Provincie Luik
07-Jan-16;Provincie Luik
15-May-16;Provincie Luik
04-Jan-16;Provincie Luik
14-Apr-16;Provincie Luik
17-Jun-16;Provincie Luik
21-Jan-16;Provincie Luik
05-Jun-16;Provincie Luik
16-Jan-16;Provincie Luik
03-Jan-16;Provincie Luik
03-Jan-16;Provincie Luik
06-Mar-16;Provincie Luik
10-Feb-16;Provincie Luik
14-Aug-16;Provincie Luik
04-Nov-16;Provincie Luik
07-Sep-16;Provincie Luik
04-Oct-16;Provincie Luik
07-Dec-16;Provincie Luik
14-Nov-16;Provincie Luik
10-Jul-16;Provincie Luik
10-Nov-16;Provincie Luik
09-Sep-16;Provincie Luik
01-Nov-16;Provincie Luik
07-Aug-16;Provincie Luik
13-Oct-16;Provincie Luik
12-Oct-16;Provincie Luik
01-Oct-16;Provincie Luik
30-Sep-16;Provincie Luik
03-Feb-16;Provincie Luik
22-Jun-16;Provincie Luik
15-Jan-16;Provincie Luik
27-Apr-16;Provincie Luik
04-Apr-16;Provincie Luik
14-Mar-16;Provincie Luik
08-Mar-16;Provincie Luik
19-Feb-16;Provincie Luik
03-Jul-16;Provincie Luik
01-Jul-16;Provincie Luik
28-Jun-16;Provincie Luik
10-Jun-16;Provincie Luik
02-Jun-16;Provincie Luik
03-May-16;Provincie Luik
30-Apr-16;Provincie Luik
18-Apr-16;Provincie Luik
30-Mar-16;Provincie Luik
20-Mar-16;Provincie Luik
14-Mar-16;Provincie Luik
06-Mar-16;Provincie Luik
18-Feb-16;Provincie Luik
09-Nov-16;Provincie Luik
09-Sep-16;Provincie Luik
05-Aug-16;Provincie Luik
27-Aug-16;Provincie Luik
01-Aug-16;Provincie Luik
27-Sep-16;Provincie Luik
14-Dec-16;Provincie Luik
10-Dec-16;Provincie Luik
19-Nov-16;Provincie Luik
12-Nov-16;Provincie Luik
11-Nov-16;Provincie Luik
11-Sep-16;Provincie Luik
07-Nov-16;Provincie Luik
07-Jul-16;Provincie Luik
09-Sep-16;Provincie Luik
09-Aug-16;Provincie Luik
27-Oct-16;Provincie Luik
05-Aug-16;Provincie Luik
02-Sep-16;Provincie Luik
18-Oct-16;Provincie Luik
31-Aug-16;Provincie Luik
15-Oct-16;Provincie Luik
14-Oct-16;Provincie Luik
19-Jul-16;Provincie Luik
30-Dec-16;Provincie Luik
29-Sep-16;Provincie Luik
21-Dec-16;Provincie Luik
19-Dec-16;Provincie Luik
14-Dec-16;Provincie Luik
04-Dec-16;Provincie Luik
26-Nov-16;Provincie Luik
22-Jun-16;Provincie Luik
16-Jun-16;Provincie Luik
24-Jan-16;Provincie Luik
18-Jan-16;Provincie Luik
30-May-16;Provincie Luik
27-May-16;Provincie Luik
22-May-16;Provincie Luik
21-May-16;Provincie Luik
05-May-16;Provincie Luik
05-May-16;Provincie Luik
30-Apr-16;Provincie Luik
28-Mar-16;Provincie Luik
09-Mar-16;Provincie Luik
08-Mar-16;Provincie Luik
07-Mar-16;Provincie Luik
18-Feb-16;Provincie Luik
18-Feb-16;Provincie Luik
16-Feb-16;Provincie Luik
10-Feb-16;Provincie Luik
08-Feb-16;Provincie Luik
30-Oct-16;Provincie Luik
18-Sep-16;Provincie Luik
18-Nov-16;Provincie Luik
03-Sep-16;Provincie Luik
31-Jan-16;Provincie Luik
30-Jan-16;Provincie Luik
11-Jan-16;Provincie Luik
22-May-16;Provincie Luik
03-Jan-16;Provincie Luik
27-Feb-16;Provincie Luik
29-Jun-16;Provincie Limburg
25-Jun-16;Provincie Limburg
15-Jun-16;Provincie Limburg
20-Jan-16;Provincie Limburg
14-Jan-16;Provincie Limburg
28-May-16;Provincie Limburg
24-May-16;Provincie Limburg
23-May-16;Provincie Limburg
22-May-16;Provincie Limburg
10-Jan-16;Provincie Limburg
19-May-16;Provincie Limburg
06-May-16;Provincie Limburg
20-Apr-16;Provincie Limburg
12-Apr-16;Provincie Limburg
11-Apr-16;Provincie Limburg
07-Apr-16;Provincie Limburg
06-Mar-16;Provincie Limburg
20-Feb-16;Provincie Limburg
13-Aug-16;Provincie Limburg
16-Nov-16;Provincie Limburg
11-Sep-16;Provincie Limburg
08-Aug-16;Provincie Limburg
26-Oct-16;Provincie Limburg
24-Aug-16;Provincie Limburg
23-Aug-16;Provincie Limburg
21-Dec-16;Provincie Limburg
17-Jul-16;Provincie Limburg
27-Nov-16;Provincie Limburg
24-Nov-16;Provincie Limburg
10-Jul-16;Provincie Limburg
22-Nov-16;Provincie Limburg
16-Sep-16;Provincie Limburg
20-Nov-16;Provincie Limburg
19-Nov-16;Provincie Limburg
15-Nov-16;Provincie Limburg
15-Nov-16;Provincie Limburg
14-Nov-16;Provincie Limburg
12-Sep-16;Provincie Limburg
12-Nov-16;Provincie Limburg
11-Nov-16;Provincie Limburg
11-Nov-16;Provincie Limburg
10-Nov-16;Provincie Limburg
10-Nov-16;Provincie Limburg
24-Jul-16;Provincie Limburg
09-Nov-16;Provincie Limburg
23-Jul-16;Provincie Limburg
10-Aug-16;Provincie Limburg
06-Nov-16;Provincie Limburg
05-Nov-16;Provincie Limburg
07-Sep-16;Provincie Limburg
06-Jul-16;Provincie Limburg
29-Oct-16;Provincie Limburg
06-Sep-16;Provincie Limburg
27-Oct-16;Provincie Limburg
09-Jul-16;Provincie Limburg
05-Sep-16;Provincie Limburg
24-Oct-16;Provincie Limburg
24-Oct-16;Provincie Limburg
03-Sep-16;Provincie Limburg
22-Oct-16;Provincie Limburg
22-Oct-16;Provincie Limburg
22-Oct-16;Provincie Limburg
20-Oct-16;Provincie Limburg
19-Oct-16;Provincie Limburg
20-Jul-16;Provincie Limburg
17-Oct-16;Provincie Limburg
14-Oct-16;Provincie Limburg
19-Jul-16;Provincie Limburg
13-Oct-16;Provincie Limburg
10-Oct-16;Provincie Limburg
02-Aug-16;Provincie Limburg
18-Jul-16;Provincie Limburg
11-Jul-16;Provincie Limburg
02-Oct-16;Provincie Limburg
02-Oct-16;Provincie Limburg
24-Aug-16;Provincie Limburg
30-Dec-16;Provincie Limburg
24-Aug-16;Provincie Limburg
30-Dec-16;Provincie Limburg
29-Dec-16;Provincie Limburg
29-Sep-16;Provincie Limburg
28-Sep-16;Provincie Limburg
19-Dec-16;Provincie Limburg
19-Dec-16;Provincie Limburg
18-Dec-16;Provincie Limburg
16-Dec-16;Provincie Limburg
14-Dec-16;Provincie Limburg
20-Aug-16;Provincie Limburg
24-Sep-16;Provincie Limburg
09-Dec-16;Provincie Limburg
10-Jul-16;Provincie Limburg
03-Dec-16;Provincie Limburg
20-Sep-16;Provincie Limburg
16-Aug-16;Provincie Limburg
30-Nov-16;Provincie Limburg
28-Nov-16;Provincie Limburg
16-Aug-16;Provincie Limburg
18-Sep-16;Provincie Limburg
08-Jul-16;Provincie Limburg
05-Feb-16;Provincie Limburg
03-Feb-16;Provincie Limburg
01-Jul-16;Provincie Limburg
01-Jul-16;Provincie Limburg
30-Jun-16;Provincie Limburg
30-Jun-16;Provincie Limburg
29-Jun-16;Provincie Limburg
28-Jan-16;Provincie Limburg
23-Jun-16;Provincie Limburg
23-Jun-16;Provincie Limburg
28-Jan-16;Provincie Limburg
28-Jan-16;Provincie Limburg
17-Jun-16;Provincie Limburg
23-Jan-16;Provincie Limburg
09-Jun-16;Provincie Limburg
08-Jun-16;Provincie Limburg
07-Jun-16;Provincie Limburg
19-Jan-16;Provincie Limburg
06-Jun-16;Provincie Limburg
05-Jun-16;Provincie Limburg
05-Jun-16;Provincie Limburg
29-May-16;Provincie Limburg
28-May-16;Provincie Limburg
24-May-16;Provincie Limburg
22-May-16;Provincie Limburg
08-Jan-16;Provincie Limburg
06-Jan-16;Provincie Limburg
13-May-16;Provincie Limburg
11-May-16;Provincie Limburg
01-Jan-16;Provincie Limburg
06-May-16;Provincie Limburg
03-May-16;Provincie Limburg
02-May-16;Provincie Limburg
02-May-16;Provincie Limburg
28-Apr-16;Provincie Limburg
21-Apr-16;Provincie Limburg
10-Apr-16;Provincie Limburg
06-Apr-16;Provincie Limburg
06-Apr-16;Provincie Limburg
03-Apr-16;Provincie Limburg
03-Apr-16;Provincie Limburg
02-Apr-16;Provincie Limburg
31-Mar-16;Provincie Limburg
21-Mar-16;Provincie Limburg
20-Mar-16;Provincie Limburg
18-Mar-16;Provincie Limburg
23-Jun-16;Provincie Limburg
16-Mar-16;Provincie Limburg
14-Mar-16;Provincie Limburg
13-Mar-16;Provincie Limburg
11-Mar-16;Provincie Limburg
03-Mar-16;Provincie Limburg
03-Mar-16;Provincie Limburg
28-Feb-16;Provincie Limburg
25-Feb-16;Provincie Limburg
18-Feb-16;Provincie Limburg
17-Feb-16;Provincie Limburg
16-Feb-16;Provincie Limburg
16-Feb-16;Provincie Limburg
16-Feb-16;Provincie Limburg
11-Feb-16;Provincie Limburg
06-Feb-16;Provincie Limburg
02-Feb-16;Provincie Limburg
29-Jun-16;Provincie Limburg
07-May-16;Provincie Limburg
30-Jan-16;Provincie Limburg
26-Jun-16;Provincie Limburg
26-Jun-16;Provincie Limburg
30-Jan-16;Provincie Limburg
22-Jun-16;Provincie Limburg
17-Jun-16;Provincie Limburg
16-Jun-16;Provincie Limburg
13-Jun-16;Provincie Limburg
11-Jun-16;Provincie Limburg
08-Jun-16;Provincie Limburg
07-Jun-16;Provincie Limburg
19-Jan-16;Provincie Limburg
13-Jan-16;Provincie Limburg
26-May-16;Provincie Limburg
18-May-16;Provincie Limburg
09-May-16;Provincie Limburg
07-May-16;Provincie Limburg
01-Jan-16;Provincie Limburg
03-May-16;Provincie Limburg
29-Apr-16;Provincie Limburg
12-Apr-16;Provincie Limburg
21-Jun-16;Provincie Limburg
23-Mar-16;Provincie Limburg
22-Mar-16;Provincie Limburg
10-Mar-16;Provincie Limburg
19-Feb-16;Provincie Limburg
18-Feb-16;Provincie Limburg
16-Feb-16;Provincie Limburg
15-Aug-16;Provincie Limburg
25-Nov-16;Provincie Limburg
24-Nov-16;Provincie Limburg
16-Sep-16;Provincie Limburg
22-Nov-16;Provincie Limburg
25-Jul-16;Provincie Limburg
16-Nov-16;Provincie Limburg
12-Aug-16;Provincie Limburg
12-Sep-16;Provincie Limburg
11-Sep-16;Provincie Limburg
11-Sep-16;Provincie Limburg
09-Sep-16;Provincie Limburg
05-Nov-16;Provincie Limburg
23-Jul-16;Provincie Limburg
27-Oct-16;Provincie Limburg
06-Aug-16;Provincie Limburg
02-Sep-16;Provincie Limburg
02-Sep-16;Provincie Limburg
09-Jul-16;Provincie Limburg
16-Oct-16;Provincie Limburg
28-Aug-16;Provincie Limburg
08-Oct-16;Provincie Limburg
04-Oct-16;Provincie Limburg
02-Oct-16;Provincie Limburg
02-Oct-16;Provincie Limburg
27-Dec-16;Provincie Limburg
22-Dec-16;Provincie Limburg
21-Dec-16;Provincie Limburg
21-Dec-16;Provincie Limburg
28-Sep-16;Provincie Limburg
28-Sep-16;Provincie Limburg
20-Dec-16;Provincie Limburg
27-Sep-16;Provincie Limburg
12-Dec-16;Provincie Limburg
01-Dec-16;Provincie Limburg
19-Sep-16;Provincie Limburg
19-Sep-16;Provincie Limburg
18-Sep-16;Provincie Limburg
25-Nov-16;Provincie Limburg
18-Sep-16;Provincie Limburg
17-Sep-16;Provincie Limburg
25-Nov-16;Provincie Limburg
23-Nov-16;Provincie Limburg
14-Aug-16;Provincie Limburg
17-Sep-16;Provincie Limburg
25-Jul-16;Provincie Limburg
22-Nov-16;Provincie Limburg
25-Jul-16;Provincie Limburg
25-Jul-16;Provincie Limburg
16-Sep-16;Provincie Limburg
15-Sep-16;Provincie Limburg
19-Nov-16;Provincie Limburg
18-Nov-16;Provincie Limburg
18-Nov-16;Provincie Limburg
18-Nov-16;Provincie Limburg
17-Nov-16;Provincie Limburg
17-Nov-16;Provincie Limburg
17-Nov-16;Provincie Limburg
21-Nov-16;Provincie Limburg
14-Sep-16;Provincie Limburg
15-Nov-16;Provincie Limburg
12-Aug-16;Provincie Limburg
14-Nov-16;Provincie Limburg
13-Sep-16;Provincie Limburg
13-Nov-16;Provincie Limburg
13-Nov-16;Provincie Limburg
12-Sep-16;Provincie Limburg
14-Jul-16;Provincie Limburg
10-Nov-16;Provincie Limburg
11-Aug-16;Provincie Limburg
11-Sep-16;Provincie Limburg
09-Nov-16;Provincie Limburg
13-Jul-16;Provincie Limburg
07-Nov-16;Provincie Limburg
23-Jul-16;Provincie Limburg
07-Nov-16;Provincie Limburg
06-Nov-16;Provincie Limburg
06-Nov-16;Provincie Limburg
05-Nov-16;Provincie Limburg
05-Nov-16;Provincie Limburg
05-Nov-16;Provincie Limburg
09-Aug-16;Provincie Limburg
03-Nov-16;Provincie Limburg
08-Sep-16;Provincie Limburg
13-Jul-16;Provincie Limburg
22-Jul-16;Provincie Limburg
06-Sep-16;Provincie Limburg
06-Sep-16;Provincie Limburg
06-Sep-16;Provincie Limburg
28-Oct-16;Provincie Limburg
28-Oct-16;Provincie Limburg
27-Oct-16;Provincie Limburg
27-Oct-16;Provincie Limburg
21-Jul-16;Provincie Limburg
07-Aug-16;Provincie Limburg
26-Oct-16;Provincie Limburg
05-Sep-16;Provincie Limburg
20-Jul-16;Provincie Limburg
22-Oct-16;Provincie Limburg
22-Oct-16;Provincie Limburg
21-Oct-16;Provincie Limburg
05-Aug-16;Provincie Limburg
21-Oct-16;Provincie Limburg
20-Oct-16;Provincie Limburg
12-Jul-16;Provincie Limburg
05-Aug-16;Provincie Limburg
20-Jul-16;Provincie Limburg
19-Oct-16;Provincie Limburg
19-Oct-16;Provincie Limburg
18-Oct-16;Provincie Limburg
18-Oct-16;Provincie Limburg
18-Oct-16;Provincie Limburg
20-Jul-16;Provincie Limburg
18-Oct-16;Provincie Limburg
25-Jul-16;Provincie Limburg
18-Oct-16;Provincie Limburg
31-Aug-16;Provincie Limburg
17-Oct-16;Provincie Limburg
16-Oct-16;Provincie Limburg
16-Oct-16;Provincie Limburg
16-Oct-16;Provincie Limburg
09-Jul-16;Provincie Limburg
30-Aug-16;Provincie Limburg
15-Nov-16;Provincie Limburg
12-Oct-16;Provincie Limburg
05-Jul-16;Provincie Limburg
08-Jul-16;Provincie Limburg
10-Oct-16;Provincie Limburg
27-Aug-16;Provincie Limburg
27-Aug-16;Provincie Limburg
18-Jul-16;Provincie Limburg
06-Oct-16;Provincie Limburg
05-Oct-16;Provincie Limburg
05-Oct-16;Provincie Limburg
05-Oct-16;Provincie Limburg
25-Aug-16;Provincie Limburg
22-Nov-16;Provincie Limburg
24-Aug-16;Provincie Limburg
24-Aug-16;Provincie Limburg
24-Aug-16;Provincie Limburg
30-Jul-16;Provincie Limburg
30-Sep-16;Provincie Limburg
30-Sep-16;Provincie Limburg
30-Sep-16;Provincie Limburg
23-Dec-16;Provincie Limburg
23-Dec-16;Provincie Limburg
22-Dec-16;Provincie Limburg
22-Dec-16;Provincie Limburg
17-Jul-16;Provincie Limburg
21-Dec-16;Provincie Limburg
21-Dec-16;Provincie Limburg
17-Jul-16;Provincie Limburg
28-Sep-16;Provincie Limburg
20-Dec-16;Provincie Limburg
27-Sep-16;Provincie Limburg
18-Dec-16;Provincie Limburg
18-Dec-16;Provincie Limburg
17-Dec-16;Provincie Limburg
16-Dec-16;Provincie Limburg
27-Sep-16;Provincie Limburg
26-Sep-16;Provincie Limburg
13-Dec-16;Provincie Limburg
13-Dec-16;Provincie Limburg
25-Sep-16;Provincie Limburg
12-Dec-16;Provincie Limburg
25-Sep-16;Provincie Limburg
25-Sep-16;Provincie Limburg
11-Dec-16;Provincie Limburg
07-Jul-16;Provincie Limburg
10-Dec-16;Provincie Limburg
16-Jul-16;Provincie Limburg
24-Sep-16;Provincie Limburg
24-Sep-16;Provincie Limburg
08-Dec-16;Provincie Limburg
07-Dec-16;Provincie Limburg
23-Sep-16;Provincie Limburg
05-Dec-16;Provincie Limburg
04-Dec-16;Provincie Limburg
17-Aug-16;Provincie Limburg
15-Jul-16;Provincie Limburg
03-Dec-16;Provincie Limburg
27-Jul-16;Provincie Limburg
10-Jul-16;Provincie Limburg
21-Sep-16;Provincie Limburg
02-Dec-16;Provincie Limburg
06-Jul-16;Provincie Limburg
17-Aug-16;Provincie Limburg
20-Sep-16;Provincie Limburg
01-Dec-16;Provincie Limburg
27-Jul-16;Provincie Limburg
01-Dec-16;Provincie Limburg
16-Aug-16;Provincie Limburg
30-Nov-16;Provincie Limburg
16-Aug-16;Provincie Limburg
28-Nov-16;Provincie Limburg
16-Aug-16;Provincie Limburg
18-Sep-16;Provincie Limburg
25-Nov-16;Provincie Limburg
25-Nov-16;Provincie Limburg
04-Jul-16;Provincie Limburg
03-Jul-16;Provincie Limburg
03-Feb-16;Provincie Limburg
03-Feb-16;Provincie Limburg
01-Jul-16;Provincie Limburg
30-Jun-16;Provincie Limburg
30-Jun-16;Provincie Limburg
29-Jun-16;Provincie Limburg
29-Jun-16;Provincie Limburg
29-Jun-16;Provincie Limburg
28-Jun-16;Provincie Limburg
31-Jan-16;Provincie Limburg
27-Jun-16;Provincie Limburg
31-Jan-16;Provincie Limburg
31-Jan-16;Provincie Limburg
30-Jan-16;Provincie Limburg
23-Jun-16;Provincie Limburg
28-Jan-16;Provincie Limburg
21-Jun-16;Provincie Limburg
26-Jan-16;Provincie Limburg
20-Jun-16;Provincie Limburg
18-Jun-16;Provincie Limburg
25-Jan-16;Provincie Limburg
23-Jan-16;Provincie Limburg
13-Jun-16;Provincie Limburg
11-Jun-16;Provincie Limburg
11-Jun-16;Provincie Limburg
11-Jun-16;Provincie Limburg
21-Jan-16;Provincie Limburg
10-Jun-16;Provincie Limburg
10-Jun-16;Provincie Limburg
09-Jun-16;Provincie Limburg
08-Jun-16;Provincie Limburg
19-Jan-16;Provincie Limburg
08-Jun-16;Provincie Limburg
08-Jun-16;Provincie Limburg
19-Jan-16;Provincie Limburg
06-Jun-16;Provincie Limburg
06-Jun-16;Provincie Limburg
06-Jun-16;Provincie Limburg
06-Jun-16;Provincie Limburg
06-Jun-16;Provincie Limburg
05-Jun-16;Provincie Limburg
17-Jan-16;Provincie Limburg
16-Jan-16;Provincie Limburg
03-Jun-16;Provincie Limburg
03-Jun-16;Provincie Limburg
16-Jan-16;Provincie Limburg
03-Jun-16;Provincie Limburg
02-Jun-16;Provincie Limburg
01-Jun-16;Provincie Limburg
15-Jan-16;Provincie Limburg
01-Jun-16;Provincie Limburg
01-Jun-16;Provincie Limburg
14-Jan-16;Provincie Limburg
14-Jan-16;Provincie Limburg
13-Jan-16;Provincie Limburg
13-Jan-16;Provincie Limburg
13-Jan-16;Provincie Limburg
27-May-16;Provincie Limburg
27-May-16;Provincie Limburg
13-Jan-16;Provincie Limburg
26-May-16;Provincie Limburg
26-May-16;Provincie Limburg
26-May-16;Provincie Limburg
12-Jan-16;Provincie Limburg
26-May-16;Provincie Limburg
26-May-16;Provincie Limburg
12-Jan-16;Provincie Limburg
12-Jan-16;Provincie Limburg
24-May-16;Provincie Limburg
10-Jan-16;Provincie Limburg
09-Jan-16;Provincie Limburg
09-Jan-16;Provincie Limburg
20-May-16;Provincie Limburg
19-May-16;Provincie Limburg
08-Jan-16;Provincie Limburg
17-May-16;Provincie Limburg
17-May-16;Provincie Limburg
07-Jan-16;Provincie Limburg
15-May-16;Provincie Limburg
14-May-16;Provincie Limburg
06-Jan-16;Provincie Limburg
13-May-16;Provincie Limburg
13-May-16;Provincie Limburg
12-May-16;Provincie Limburg
12-May-16;Provincie Limburg
12-May-16;Provincie Limburg
12-May-16;Provincie Limburg
12-May-16;Provincie Limburg
11-May-16;Provincie Limburg
10-May-16;Provincie Limburg
03-Jan-16;Provincie Limburg
03-Jan-16;Provincie Limburg
09-May-16;Provincie Limburg
03-Jan-16;Provincie Limburg
03-Jan-16;Provincie Limburg
02-Jan-16;Provincie Limburg
08-May-16;Provincie Limburg
08-May-16;Provincie Limburg
08-May-16;Provincie Limburg
06-May-16;Provincie Limburg
05-May-16;Provincie Limburg
04-May-16;Provincie Limburg
04-May-16;Provincie Limburg
03-May-16;Provincie Limburg
02-May-16;Provincie Limburg
02-May-16;Provincie Limburg
30-Apr-16;Provincie Limburg
28-Apr-16;Provincie Limburg
25-Apr-16;Provincie Limburg
23-Apr-16;Provincie Limburg
20-Apr-16;Provincie Limburg
26-Jan-16;Provincie Limburg
19-Apr-16;Provincie Limburg
17-Apr-16;Provincie Limburg
17-Apr-16;Provincie Limburg
17-Apr-16;Provincie Limburg
15-Apr-16;Provincie Limburg
15-Apr-16;Provincie Limburg
14-Apr-16;Provincie Limburg
13-Apr-16;Provincie Limburg
12-Apr-16;Provincie Limburg
11-Apr-16;Provincie Limburg
11-Apr-16;Provincie Limburg
09-Apr-16;Provincie Limburg
09-Apr-16;Provincie Limburg
09-Apr-16;Provincie Limburg
08-Apr-16;Provincie Limburg
08-Apr-16;Provincie Limburg
07-Apr-16;Provincie Limburg
05-Apr-16;Provincie Limburg
05-Apr-16;Provincie Limburg
05-Apr-16;Provincie Limburg
03-Apr-16;Provincie Limburg
02-Apr-16;Provincie Limburg
31-Mar-16;Provincie Limburg
30-Mar-16;Provincie Limburg
26-Mar-16;Provincie Limburg
26-Mar-16;Provincie Limburg
25-Mar-16;Provincie Limburg
23-Mar-16;Provincie Limburg
23-Mar-16;Provincie Limburg
23-Mar-16;Provincie Limburg
22-Mar-16;Provincie Limburg
22-Mar-16;Provincie Limburg
18-Mar-16;Provincie Limburg
18-Mar-16;Provincie Limburg
17-Mar-16;Provincie Limburg
17-Mar-16;Provincie Limburg
17-Mar-16;Provincie Limburg
17-Mar-16;Provincie Limburg
17-Mar-16;Provincie Limburg
16-Mar-16;Provincie Limburg
16-Mar-16;Provincie Limburg
15-Mar-16;Provincie Limburg
15-Mar-16;Provincie Limburg
